label,area,eccentricity,solidity,equivalent_diameter,mean_intensity,perimeter
1,1921.0,0.7682001218022406,0.9453740157480315,49.455971989601494,0.8641604,188.62741699796953
2,2969.0,0.839808994406191,0.9172072907012666,61.483723116925006,0.93126756,238.42640687119285
3,8318.0,0.8978891879771396,0.8605421063521622,102.91164430280513,0.91965187,442.4030662740799
4,8712.0,0.8260960913499735,0.9035469819539514,105.32076202597823,0.8971823,438.7462120245875
5,97.0,0.9945448118105374,0.8508771929824561,11.11324596323283,0.8068771,69.24264068711929
6,57.0,0.4927363134528485,0.9047619047619048,8.51907589177983,0.7316432,27.31370849898476
7,170.0,0.9895486385965475,0.6772908366533864,14.712264360219255,0.8631775,86.97056274847715
8,100.0,0.9960267741846496,0.8695652173913043,11.283791670955125,0.90004915,70.48528137423857
9,16.0,0.8514055971008102,0.9411764705882353,4.51351666838205,0.7011166,12.207106781186548
10,89.0,0.9948787577238682,0.8725490196078431,10.645107772184812,0.9142306,62.48528137423857
11,99.0,0.9958831165066183,0.868421052631579,11.227230955528665,0.9022799,69.07106781186548
12,33.0,0.9995398526410995,0.6875,6.4820448144285745,0.8747553,31.0
